Pauta ID,Turma ID,Turma,Matéria ID,Matéria,Professor ID,Professor,Data,Tempo,Contrato ID,Aluno ID,Presente,Justificativa,Reposição
,649,21/Fma 04,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-25T14:00:00,02:00:00,9565,117776,False,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-02-23T14:00:00,02:00:00,9622,118872,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-02-23T14:00:00,02:00:00,9497,116810,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-02-23T14:00:00,02:00:00,9534,117215,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-02-23T14:00:00,02:00:00,9543,117216,True,,"Reposição de aula na Turma ""21/Fma 04"" no dia ""23/02/22 14:06:39"", Tipo de Presença: ""Presencial"", pelo motivo de: REPOSIÇÃO DE AULA DO DIA 23/02
REPOSIÇÃO DIA :25/02"
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9581,118065,False,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9625,118943,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9519,105101,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9559,117571,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9595,118242,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9544,117287,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9532,117145,True,,
,649,21/Fma 04,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-03-02T14:00:00,02:00:00,9537,117169,True,,
,661,21/Adm 07 P,23590,Módulo P1,102701,Diego Rafael de Oliveira Pinto,2021-05-11T21:00:00,01:00:00,9655,119692,False,,
,661,21/Adm 07 P,23590,Módulo P1,102701,Diego Rafael de Oliveira Pinto,2021-05-11T21:00:00,01:00:00,9654,119668,False,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-06-01T21:00:00,01:00:00,9507,116914,True,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-06-15T21:00:00,01:00:00,9506,116913,False,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-06-22T21:00:00,01:00:00,9683,120020,False,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-06-22T21:00:00,01:00:00,9616,118596,False,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-06-29T21:00:00,01:00:00,9466,116489,False,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-06-29T21:00:00,01:00:00,9723,120606,False,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-07-27T21:00:00,01:00:00,9662,119763,True,,
,661,21/Adm 07 P,23590,Módulo P1,151226,Allan Amaral,2021-07-27T21:00:00,01:00:00,8762,109210,False,,
,661,21/Adm 07 P,23591,Módulo P2,151226,Allan Amaral,2021-08-17T21:00:00,01:00:00,9717,120408,False,,
,661,21/Adm 07 P,23591,Módulo P2,151226,Allan Amaral,2021-08-31T21:00:00,01:00:00,9707,112920,False,,
,661,21/Adm 07 P,23591,Módulo P2,151226,Allan Amaral,2021-08-31T21:00:00,01:00:00,9721,118820,False,,
,661,21/Adm 07 P,23591,Módulo P2,151226,Allan Amaral,2021-08-31T21:00:00,01:00:00,9646,119545,False,,
,665,21/Adm 08 I,23596,Módulo T1,102709,Lucas Gabriel da Silva Passos,2021-05-18T10:00:00,01:00:00,9701,120372,True,,
,666,21/Adm 08 P,23590,Módulo P1,102701,Diego Rafael de Oliveira Pinto,2021-05-11T11:00:00,01:00:00,9722,117470,False,,
,666,21/Adm 08 P,23590,Módulo P1,102701,Diego Rafael de Oliveira Pinto,2021-05-11T11:00:00,01:00:00,9624,118870,False,,
,666,21/Adm 08 P,23590,Módulo P1,102701,Diego Rafael de Oliveira Pinto,2021-05-11T11:00:00,01:00:00,9632,119246,True,,
,666,21/Adm 08 P,23590,Módulo P1,102701,Diego Rafael de Oliveira Pinto,2021-05-18T11:00:00,01:00:00,9650,119624,False,,
,666,21/Adm 08 P,23590,Módulo P1,102701,Diego Rafael de Oliveira Pinto,2021-05-18T11:00:00,01:00:00,9649,119306,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-06-01T11:00:00,01:00:00,9871,122408,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-06-08T11:00:00,01:00:00,9768,120926,True,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-06-15T11:00:00,01:00:00,9724,120521,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-06-15T11:00:00,01:00:00,9686,120023,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-06-22T11:00:00,01:00:00,9231,113243,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-08-03T11:00:00,01:00:00,9619,118641,True,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-08-03T11:00:00,01:00:00,9411,115742,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-08-03T11:00:00,01:00:00,9623,118745,True,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-08-10T11:00:00,01:00:00,9785,121077,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-08-10T11:00:00,01:00:00,9732,120627,True,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-08-10T11:00:00,01:00:00,9657,113088,False,,
,666,21/Adm 08 P,23590,Módulo P1,151226,Allan Amaral,2021-08-10T11:00:00,01:00:00,9735,120675,True,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-05-08T10:00:00,02:00:00,9643,119505,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-05-08T10:00:00,02:00:00,9771,121011,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-05-15T10:00:00,02:00:00,9635,119428,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-05-15T10:00:00,02:00:00,9634,119252,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-05-15T10:00:00,02:00:00,9800,121420,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-05-22T10:00:00,02:00:00,9669,119722,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-05-29T10:00:00,02:00:00,7284,102799,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-06-19T10:00:00,02:00:00,9691,120146,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-06-19T10:00:00,02:00:00,9674,119507,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-06-19T10:00:00,02:00:00,9726,120516,False,,
,667,21/Fma 05,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-07-17T10:00:00,02:00:00,9822,121698,False,,
,667,21/Fma 05,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-28T10:00:00,02:00:00,9783,121124,False,,
,667,21/Fma 05,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-28T10:00:00,02:00:00,9727,120635,False,,
,667,21/Fma 05,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-28T10:00:00,02:00:00,9641,119436,True,,
,667,21/Fma 05,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-09-25T10:00:00,02:00:00,9789,121178,False,,
,667,21/Fma 05,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-09-25T10:00:00,02:00:00,9794,121271,True,,
,667,21/Fma 05,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-10-09T10:00:00,02:00:00,9668,119828,False,,
,667,21/Fma 05,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-11-06T10:00:00,02:00:00,9684,120033,False,,
,667,21/Fma 05,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2021-12-04T10:00:00,02:00:00,9876,122465,True,,
,667,21/Fma 05,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2021-12-11T10:00:00,02:00:00,9696,120230,False,,
,667,21/Fma 05,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2021-12-18T10:00:00,02:00:00,9831,121696,False,,
,667,21/Fma 05,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-01-22T10:00:00,02:00:00,10466,135330,False,,
,667,21/Fma 05,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-02-19T10:00:00,02:00:00,10403,133462,False,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-09T10:00:00,02:00:00,10437,134384,False,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9587,118247,False,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9661,119655,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9815,121524,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9734,111881,False,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9653,119578,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9312,114140,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9328,114445,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9667,119814,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9827,104949,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9443,116062,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9340,114695,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9689,120102,False,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9802,121440,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9664,119773,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9573,117899,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9524,116986,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,8880,110202,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9796,121318,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9801,121424,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9611,118511,False,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9729,120644,True,,
,667,21/Fma 05,23583,Módulo F5 - Desenvolvimento Profissional,102711,Julio Cesar da Silva Campos,2022-04-30T10:00:00,02:00:00,9308,114002,True,,
,668,21/Fma 06,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-06-01T19:00:00,02:00:00,9839,121820,False,,
,668,21/Fma 06,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-06-15T19:00:00,02:00:00,9799,121417,False,,
,668,21/Fma 06,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-06-15T19:00:00,02:00:00,9711,120440,False,,
,668,21/Fma 06,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-06-22T19:00:00,02:00:00,9782,121115,False,,
,668,21/Fma 06,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-07-13T19:00:00,02:00:00,9821,121673,False,,
,668,21/Fma 06,23579,"Módulo F1 - Anatomia, Fisiologia e Patologias",102711,Julio Cesar da Silva Campos,2021-07-13T19:00:00,02:00:00,9823,121693,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-07-27T19:00:00,02:00:00,10028,124520,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-10T19:00:00,02:00:00,9695,120182,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-10T19:00:00,02:00:00,9844,121888,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9295,114014,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9834,116274,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9836,121800,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,10000,124263,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9816,121605,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9705,120341,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9833,121742,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9740,120732,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-08-31T19:00:00,02:00:00,9797,117903,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-09-28T19:00:00,02:00:00,9741,120692,False,,
,668,21/Fma 06,23580,Módulo F2- Noções Básicas de Farmácia,102711,Julio Cesar da Silva Campos,2021-10-19T19:00:00,02:00:00,9715,120421,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2021-12-14T19:00:00,02:00:00,9850,121916,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-01-11T19:00:00,02:00:00,9733,120700,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-01-18T19:00:00,02:00:00,9725,120598,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-01-18T19:00:00,02:00:00,9745,120773,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-01-18T19:00:00,02:00:00,9828,117228,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-01-25T19:00:00,02:00:00,9814,121531,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-01-25T19:00:00,02:00:00,9728,120547,False,,
,668,21/Fma 06,23581,Módulo F3 - Primeiros Socorros e Biossegurança,102711,Julio Cesar da Silva Campos,2022-02-01T19:00:00,02:00:00,9808,121423,False,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-02-22T19:00:00,02:00:00,9818,121444,True,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-03-15T19:00:00,02:00:00,9835,121797,False,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-05T19:00:00,02:00:00,9553,117431,False,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9767,113238,False,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9861,114863,True,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9574,117992,False,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9688,120149,True,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9854,111092,False,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9809,121154,True,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9678,113185,False,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9792,121288,True,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9873,122310,True,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9837,121725,True,,
,668,21/Fma 06,23582,Módulo F4 - Estrutura da Drogaria,102711,Julio Cesar da Silva Campos,2022-04-26T19:00:00,02:00:00,9770,121012,True,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-06-05T09:00:00,03:00:00,9874,122456,False,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-07-03T09:00:00,03:00:00,9946,123294,False,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-07-10T09:00:00,03:00:00,9777,121091,False,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-08-28T09:00:00,03:00:00,10138,126766,False,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-09-04T09:00:00,03:00:00,9846,121921,False,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-10-02T09:00:00,03:00:00,9810,121469,False,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-10-30T09:00:00,03:00:00,9829,121757,False,,
,670,21/Eng 03,23603,Módulo E1 - English 1.0,102714,Bruna Pereira Coutinho,2021-11-06T09:00:00,03:00:00,9941,123448,False,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2021-12-11T09:00:00,03:00:00,9444,116164,True,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2021-12-18T09:00:00,03:00:00,9819,121576,False,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2022-01-22T09:00:00,03:00:00,9974,123958,False,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2022-01-29T09:00:00,03:00:00,10145,126947,False,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2022-01-29T09:00:00,03:00:00,9820,121570,False,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2022-02-12T09:00:00,03:00:00,9860,122073,False,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2022-02-12T09:00:00,03:00:00,8085,104670,False,,
,670,21/Eng 03,23604,Módulo E2 - English 1.0,133425,Samuel,2022-02-12T09:00:00,03:00:00,7266,102776,False,,
,670,21/Eng 03,23605,Módulo E3 - English 1.0,133425,Samuel,2022-09-03T08:00:00,03:00:00,8008,104356,False,,
,670,21/Eng 03,23605,Módulo E3 - English 1.0,133425,Samuel,2022-12-10T08:00:00,03:00:00,9365,114878,True,,
,670,21/Eng 03,23605,Módulo E3 - English 1.0,133425,Samuel,2022-12-17T08:00:00,03:00:00,8150,137940,False,,
,670,21/Eng 03,23605,Módulo E3 - English 1.0,133425,Samuel,2023-02-11T08:00:00,03:00:00,9859,122113,True,,
,670,21/Eng 03,23605,Módulo E3 - English 1.0,133425,Samuel,2023-02-11T08:00:00,03:00:00,10044,124943,True,,
,670,21/Eng 03,23605,Módulo E3 - English 1.0,133425,Samuel,2023-02-11T08:00:00,03:00:00,10087,125612,True,,
,670,21/Eng 03,23605,Módulo E3 - English 1.0,133425,Samuel,2023-02-11T08:00:00,03:00:00,9945,102886,True,,
,673,21/Adm 09 P,23590,Módulo P1,151226,Allan Amaral,2021-06-22T21:00:00,01:00:00,9778,121099,False,,
,673,21/Adm 09 P,23590,Módulo P1,151226,Allan Amaral,2021-06-29T21:00:00,01:00:00,9894,122668,False,,
,673,21/Adm 09 P,23590,Módulo P1,151226,Allan Amaral,2021-07-20T21:00:00,01:00:00,8890,110484,True,,
,673,21/Adm 09 P,23590,Módulo P1,151226,Allan Amaral,2021-09-14T21:00:00,01:00:00,9798,121364,False,,
,673,21/Adm 09 P,23590,Módulo P1,151226,Allan Amaral,2021-09-28T21:00:00,01:00:00,9892,122628,False,,
,673,21/Adm 09 P,23590,Módulo P1,151226,Allan Amaral,2021-09-28T21:00:00,01:00:00,9863,122162,False,,
,673,21/Adm 09 P,23590,Módulo P1,151226,Allan Amaral,2021-09-28T21:00:00,01:00:00,8789,109483,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-10-05T21:00:00,01:00:00,9692,106383,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-10-05T21:00:00,01:00:00,9631,119299,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-10-19T21:00:00,01:00:00,9899,122863,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-10-19T21:00:00,01:00:00,9238,113418,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-10-19T21:00:00,01:00:00,9843,121870,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-11-30T21:00:00,01:00:00,9239,113446,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-12-14T21:00:00,01:00:00,9857,118777,True,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-12-14T21:00:00,01:00:00,9682,119991,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2021-12-14T21:00:00,01:00:00,9779,121110,True,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2022-01-18T21:00:00,01:00:00,9867,122251,False,,
,673,21/Adm 09 P,23591,Módulo P2,151226,Allan Amaral,2022-01-18T21:00:00,01:00:00,9502,116784,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-06-16T16:00:00,01:00:00,9911,118550,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-06-23T16:00:00,01:00:00,9880,122508,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-06-23T16:00:00,01:00:00,9784,120943,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-07-14T16:00:00,01:00:00,9924,123245,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-07-14T16:00:00,01:00:00,9942,123442,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-07-14T16:00:00,01:00:00,9875,122405,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-07-21T16:00:00,01:00:00,9889,122686,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-09-01T16:00:00,01:00:00,9957,123588,False,,
,677,21/Adm 10 P,23590,Módulo P1,151226,Allan Amaral,2021-09-01T16:00:00,01:00:00,9916,123069,False,,
